img,path_contorno,path_origin,is_good
059.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\059.JPEG,..\data_EP2/augmentedDataset\stretching\059.JPEG,True
060.jpeg,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\060.JPEG,..\data_EP2/augmentedDataset\stretching\060.jpeg,False
061.jpeg,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\061.JPEG,..\data_EP2/augmentedDataset\stretching\061.jpeg,False
062.jpeg,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\062.JPEG,..\data_EP2/augmentedDataset\stretching\062.jpeg,True
063.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\063.JPEG,..\data_EP2/augmentedDataset\stretching\063.JPEG,True
064.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\064.JPEG,..\data_EP2/augmentedDataset\stretching\064.JPEG,True
065.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\065.JPEG,..\data_EP2/augmentedDataset\stretching\065.JPEG,
066.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\066.JPEG,..\data_EP2/augmentedDataset\stretching\066.JPEG,False
067.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\067.JPEG,..\data_EP2/augmentedDataset\stretching\067.JPEG,True
068.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\068.JPEG,..\data_EP2/augmentedDataset\stretching\068.JPEG,False
069.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\069.JPEG,..\data_EP2/augmentedDataset\stretching\069.JPEG,True
070.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\070.JPEG,..\data_EP2/augmentedDataset\stretching\070.JPEG,False
071.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\071.JPEG,..\data_EP2/augmentedDataset\stretching\071.JPEG,True
072.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\072.JPEG,..\data_EP2/augmentedDataset\stretching\072.JPEG,False
073.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\073.JPEG,..\data_EP2/augmentedDataset\stretching\073.JPEG,False
074.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\074.JPEG,..\data_EP2/augmentedDataset\stretching\074.JPEG,True
075.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\075.JPEG,..\data_EP2/augmentedDataset\stretching\075.JPEG,
076.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\076.JPEG,..\data_EP2/augmentedDataset\stretching\076.JPEG,True
077.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\077.JPEG,..\data_EP2/augmentedDataset\stretching\077.JPEG,False
078.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\078.JPEG,..\data_EP2/augmentedDataset\stretching\078.JPEG,False
079.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\079.JPEG,..\data_EP2/augmentedDataset\stretching\079.JPEG,True
080.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\080.JPEG,..\data_EP2/augmentedDataset\stretching\080.JPEG,True
081.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\081.JPEG,..\data_EP2/augmentedDataset\stretching\081.JPEG,True
082.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\082.JPEG,..\data_EP2/augmentedDataset\stretching\082.JPEG,True
083.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\083.JPEG,..\data_EP2/augmentedDataset\stretching\083.JPEG,False
084.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\084.JPEG,..\data_EP2/augmentedDataset\stretching\084.JPEG,True
085.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\085.JPEG,..\data_EP2/augmentedDataset\stretching\085.JPEG,True
086.jpeg,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\086.JPEG,..\data_EP2/augmentedDataset\stretching\086.jpeg,False
087.jpeg,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\087.JPEG,..\data_EP2/augmentedDataset\stretching\087.jpeg,False
088.jpeg,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\088.JPEG,..\data_EP2/augmentedDataset\stretching\088.jpeg,False
089.jpeg,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\089.JPEG,..\data_EP2/augmentedDataset\stretching\089.jpeg,False
090.jpeg,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\090.JPEG,..\data_EP2/augmentedDataset\stretching\090.jpeg,False
091.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\091.JPEG,..\data_EP2/augmentedDataset\stretching\091.JPEG,False
092.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\092.JPEG,..\data_EP2/augmentedDataset\stretching\092.JPEG,False
093.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\093.JPEG,..\data_EP2/augmentedDataset\stretching\093.JPEG,False
094.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\094.JPEG,..\data_EP2/augmentedDataset\stretching\094.JPEG,True
095.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\095.JPEG,..\data_EP2/augmentedDataset\stretching\095.JPEG,False
096.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\096.JPEG,..\data_EP2/augmentedDataset\stretching\096.JPEG,False
097.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\097.JPEG,..\data_EP2/augmentedDataset\stretching\097.JPEG,False
098.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\098.JPEG,..\data_EP2/augmentedDataset\stretching\098.JPEG,False
099.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\099.JPEG,..\data_EP2/augmentedDataset\stretching\099.JPEG,False
100.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\100.JPEG,..\data_EP2/augmentedDataset\stretching\100.JPEG,False
101.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\101.JPEG,..\data_EP2/augmentedDataset\stretching\101.JPEG,False
102.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\102.JPEG,..\data_EP2/augmentedDataset\stretching\102.JPEG,False
103.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\103.JPEG,..\data_EP2/augmentedDataset\stretching\103.JPEG,True
104.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\104.JPEG,..\data_EP2/augmentedDataset\stretching\104.JPEG,False
105.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\105.JPEG,..\data_EP2/augmentedDataset\stretching\105.JPEG,False
106.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\106.JPEG,..\data_EP2/augmentedDataset\stretching\106.JPEG,False
107.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\107.JPEG,..\data_EP2/augmentedDataset\stretching\107.JPEG,False
108.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\108.JPEG,..\data_EP2/augmentedDataset\stretching\108.JPEG,False
109.JPEG,..\data_EP3\segmentedDataset\augmentedDataset\stretching\gaussian_canny\109.JPEG,..\data_EP2/augmentedDataset\stretching\109.JPEG,False
001.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\001.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\001.JPEG,False
002.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\002.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\002.JPEG,False
003.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\003.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\003.JPEG,False
004.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\004.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\004.JPEG,False
005.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\005.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\005.JPEG,False
006.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\006.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\006.JPEG,False
007.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\007.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\007.JPEG,False
008.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\008.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\008.JPEG,False
009.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\009.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\009.JPEG,False
010.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\010.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\010.JPEG,False
011.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\011.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\011.JPEG,False
012.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\012.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\012.JPEG,False
013.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\013.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\013.JPEG,False
014.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\014.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\014.JPEG,False
015.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\015.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\015.JPEG,False
016.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\016.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\016.JPEG,False
017.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\017.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\017.JPEG,False
018.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\018.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\018.JPEG,False
019.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\019.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\019.JPEG,False
020.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\020.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\020.JPEG,False
021.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\021.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\021.JPEG,False
022.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\022.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\022.JPEG,False
023.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\023.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\023.JPEG,False
024.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\024.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\024.JPEG,False
025.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\025.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\025.JPEG,True
026.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\026.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\026.JPEG,True
027.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\027.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\027.JPEG,True
028.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\028.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\028.JPEG,False
029.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\029.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\029.JPEG,False
030.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\030.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\030.JPEG,False
031.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\031.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\031.JPEG,False
032.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\032.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\032.JPEG,False
033.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\033.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\033.JPEG,False
034.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\034.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\034.JPEG,True
035.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\035.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\035.JPEG,True
036.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\036.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\036.JPEG,False
037.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\037.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\037.JPEG,False
038.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\038.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\038.JPEG,False
039.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\039.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\039.JPEG,False
040.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\040.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\040.JPEG,False
041.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\041.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\041.JPEG,False
042.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\042.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\042.JPEG,False
043.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\043.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\043.JPEG,False
044.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\044.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\044.JPEG,False
045.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\045.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\045.JPEG,False
046.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\046.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\046.JPEG,False
047.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\047.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\047.JPEG,False
048.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\048.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\048.JPEG,True
049.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\049.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\049.JPEG,False
050.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\050.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\050.JPEG,False
051.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\051.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\051.JPEG,False
052.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\052.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\052.JPEG,False
053.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\053.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\053.JPEG,False
054.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\054.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\054.JPEG,False
055.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\055.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\055.JPEG,True
056.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\056.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\056.JPEG,True
057.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\057.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\057.JPEG,False
058.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\058.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\058.JPEG,True
059.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\059.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\059.JPEG,False
060.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\060.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\060.JPEG,False
061.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\061.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\061.JPEG,False
062.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\062.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\062.JPEG,False
063.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\063.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\063.JPEG,True
064.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\064.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\064.JPEG,False
065.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\065.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\065.JPEG,False
066.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\066.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\066.JPEG,False
067.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\067.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\067.JPEG,False
068.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\068.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\068.JPEG,False
069.JPEG,..\data_EP3\segmentedDataset\normalizedDataset\augmentedDataset\exponencial\gaussian_canny\069.JPEG,..\data_EP2/normalizedDataset\augmentedDataset\exponencial\069.JPEG,False
